,institution,program,degree,season,admission_status,admission_via,admission_date,ST,Date_added,notes,Undergrad_GPA,GRE_V,GRE_Q,GRE_W,GRE_sub
176,Carnegie Mellon University,Statistics,PhD,S20,Rejected,Postal Service,24 Feb 2020,U,24 Feb 2020,very disappointed,,,,,
177,Pennsylvania State University (Penn State),Statistics,Masters,F20,Rejected,E-mail,24 Feb 2020,I,24 Feb 2020,,,,,,
178,Carnegie Mellon University,Statistics,PhD,F20,Rejected,E-mail,24 Feb 2020,U,24 Feb 2020,,,,,,
179,Carnegie Mellon University,Statistics,PhD,F20,Rejected,E-mail,24 Feb 2020,A,24 Feb 2020,,,,,,
180,Carnegie Mellon University,Statistics,PhD,F20,Rejected,E-mail,24 Feb 2020,I,24 Feb 2020,"Email to check website
",,,,,
181,Carnegie Mellon,Statistics,PhD,F20,Rejected,E-mail,24 Feb 2020,,24 Feb 2020,,,,,,
182,Carnegie Mellon University,Statistics,PhD,F20,Rejected,E-mail,24 Feb 2020,I,24 Feb 2020,"Disappointed, they sent me an email to check the application website.",,,,,
183,Carnegie Mellon University,Statistics,PhD,F20,Rejected,E-mail,24 Feb 2020,A,24 Feb 2020,Email to check website,3.7,161.0,170.0,4.5,
184,Carnegie Mellon University,Statistics,PhD,F20,Rejected,E-mail,24 Feb 2020,I,24 Feb 2020,Email to check the application status,,,,,
185,"University Of Maryland, College Park (UMD)",Applied Mathematics & Statistics And Scientific Computation (AMSC),PhD,F20,Accepted,E-mail,5 Feb 2020,I,24 Feb 2020,Double major in CS/Math. Two years of research experience. Fully funded.,3.76,153.0,169.0,4.0,700.0
186,University Of Texas At Dallas,Statistics,Masters,F20,Accepted,E-mail,21 Feb 2020,I,23 Feb 2020,"4.5 years of data science work experience
6.1 GPA from reputed Indian engineering university
Applied on 1st week of application cycle",2.44,157.0,170.0,3.5,
187,"Boston College, Lynch School Of Education","Measurement, Evaluation, Statistics, And Assessment",PhD,F20,Wait listed,E-mail,23 Feb 2020,U,23 Feb 2020,"For those with better options, please let the university know!!!! This is my top1 choice!!!!  I appreciate it!",,,,,
188,University Of Virginia,Statistics,PhD,F20,Other,E-mail,24 Feb 2020,A,23 Feb 2020,Email from Professor Keenan requesting an update on admission/interest-level,,,,,
189,University Of Pennsylvania,Statistics,PhD,F20,Other,Other,23 Feb 2020,U,23 Feb 2020,"TTPB: Emailed UPenn days ago, no reply or anything...I guess all we can do is just wait",,,,,
190,University Of Pennsylvania,Statistics,PhD,F20,Other,Other,23 Feb 2020,U,23 Feb 2020,Does anyone hear anything from Upenn Wharton yet? Thx.,,,,,
191,"University Of California, Irvine",Statistics,PhD,F20,Wait listed,E-mail,21 Feb 2020,U,23 Feb 2020,"On waitlist. If you decide not to go, please decline.",,,,,
192,Michigan Ann Arbor,Statistics,PhD,F20,Rejected,E-mail,21 Feb 2020,I,22 Feb 2020,,,,,,
193,Boise State University,Statistics,Masters,F20,Accepted,E-mail,21 Feb 2020,U,22 Feb 2020,No TA funding provided; so I will decline the offer,,,,,
194,University Of Rochester,Statistics,PhD,F20,Accepted,E-mail,20 Feb 2020,U,22 Feb 2020,Accepted after the Interview Weekend. With funding.,,,,,
195,Stanford University,Statistics (Data Science),Masters,F20,Accepted,E-mail,21 Feb 2020,I,22 Feb 2020,,3.92,163.0,165.0,4.0,
196,Carnegie Mellon University,Statistics,PhD,F20,Accepted,E-mail,21 Feb 2020,A,22 Feb 2020,,,,,,
197,Stanford University,Statistics,Masters,F20,Rejected,E-mail,22 Feb 2020,I,21 Feb 2020,Not surprised but disappointed,,170.0,166.0,5.0,
198,Penn State University,Statistics,PhD,F20,Rejected,E-mail,22 Feb 2020,,21 Feb 2020,,,,,,
199,Penn State (Pennsylvania State University),Statistics,PhD,F20,Rejected,E-mail,22 Feb 2020,I,21 Feb 2020,Generic email from the department conveying the graduate committee decision.,,155.0,170.0,2.5,
200,Stanford University,Statistics,Masters,F20,Rejected,E-mail,22 Feb 2020,U,21 Feb 2020,,3.51,161.0,170.0,4.0,
201,Stanford University,Statistics,Masters,F20,Rejected,E-mail,21 Feb 2020,I,21 Feb 2020,"Canadian Uni, international student, lots of research. Results expected",3.83,155.0,168.0,0.0,
202,Stanford University,Statistics,Masters,F20,Rejected,E-mail,21 Feb 2020,A,21 Feb 2020,"3 years work experience at major well-known tech firm, MIS undergrad, strong programming experience. No research experience, limited data science experience.",3.86,159.0,170.0,4.0,
203,Penn State University,Statistics,PhD,F20,Rejected,E-mail,21 Feb 2020,U,21 Feb 2020,,3.4,160.0,166.0,3.0,
204,Stanford University,Statistics,Masters,F20,Accepted,E-mail,21 Feb 2020,A,21 Feb 2020,Terribly excited!,3.64,158.0,170.0,5.0,
205,Yale University,Statistics,PhD,F20,Rejected,E-mail,7 Feb 2020,U,21 Feb 2020,,3.73,154.0,167.0,4.0,
206,London School Of Economics & Political Science (LSE),Financial Statistics,Masters,F20,Accepted,E-mail,21 Feb 2020,,21 Feb 2020,,,,,,
207,University Of Michigan,Statistics,PhD,F20,Rejected,E-mail,21 Feb 2020,U,21 Feb 2020,,,,,,
208,University Of Washington,Statistics,PhD,F20,Rejected,Other,21 Feb 2020,A,21 Feb 2020,"Had to email department to ask. Not super unhappy about the decision (though rejection always sucks), but unhappy that they clearly had made a decision and did not have the courtesy to inform me earlier. The least they can do is get back saying no on their own.",,,,,
209,University Of Rochester,Statistics,PhD,F20,Accepted,E-mail,20 Feb 2020,,21 Feb 2020,with a fellowship,,,,,
210,Carnegie Mellon University,Statistics And Public Policy,PhD,F20,Accepted,E-mail,21 Feb 2020,A,21 Feb 2020,Got an email to check the website this morning. Thrilled! ~28K funding for 9 months with chances of summer funding.,3.64,158.0,170.0,5.0,
211,University Of Washington,Statistics,PhD,F20,Rejected,E-mail,21 Feb 2020,I,21 Feb 2020,No interview. No email until asking the staff for results. Strong sense of being disregarded...,,,,,
212,University Of Florida,Statistics,PhD,F20,Rejected,E-mail,21 Feb 2020,I,21 Feb 2020,,,,,,
213,University Of Georgia,Statistics,PhD,F20,Accepted,E-mail,19 Feb 2020,U,20 Feb 2020,To the post below: I was so f**king idioctic to apply this program. Do they really believe it that some studunts would accept a five-year PhD program without any funding?  I would rather gap a year than accept this offer.,,,,,
214,SUNY Stony Brook,Applied Mathematics And Statistics,PhD,F20,Accepted,E-mail,21 Feb 2020,I,20 Feb 2020,OR track with no funding :(,,150.0,167.0,3.0,710.0
215,University Of Kentucky,Statistics,Masters,F20,Other,Other,21 Feb 2020,O,20 Feb 2020,Has anyone received a result from this school?,,,,,
216,University Of Georgia,Statistics,PhD,F20,Accepted,E-mail,20 Feb 2020,I,20 Feb 2020,"Without funding. It was my mistake to apply to this university. 
The application fee is $100.  It was wasting money. 
It would be better to ask them about funding if you think of Fall 2021.",,,,,
217,"University Of California, Irvine",Statistics,PhD,F20,Accepted,E-mail,30 Jan 2020,A,20 Feb 2020,,,,,,
218,University Of Nebraska Lincoln,Statistics,Masters,F20,Accepted,E-mail,20 Feb 2020,A,20 Feb 2020,TA position offer.,,,,,
219,Colorado State University - Fort Collins,Statistics,PhD,F20,Accepted,E-mail,20 Feb 2020,U,20 Feb 2020,I'm the poster from below. With funding 2000/month for 9 months. no insurance/fee coverage. campus visit March 9th.,3.86,153.0,168.0,3.5,
220,Duke University,Statistics,PhD,F20,Wait listed,E-mail,20 Feb 2020,A,20 Feb 2020,,3.9,165.0,166.0,4.0,
221,Purdue University,Statistics,PhD,F20,Accepted,E-mail,18 Feb 2020,A,20 Feb 2020,,3.9,165.0,166.0,4.0,
222,Duke University,Statistics,PhD,F20,Wait listed,E-mail,20 Feb 2020,A,20 Feb 2020,,,,,,
223,University Of Georgia,Statistics,PhD,F20,Accepted,Website,19 Feb 2020,U,20 Feb 2020,"To the UGA post: I saw the results from previous years and turns out they do this everytime: accept bunch of students without funding. Perhaps we are just cash sows to them. I don't understand what their strategy is. I don't think anyone would pay for PhD in the middle of nowhere in Georgia. One of my friends--an international in the US--was also accepted without funding last year. But another dude I know, who was American, was accepted with funding couple years ago. I haven't received a letter or email about anything yet so probably gonna call them tomorrow.",,,,,
224,University Of Minnesota,Statistics,Masters,F20,Accepted,E-mail,19 Feb 2020,A,20 Feb 2020,No funding,,,,,
225,University Of Georgia,Statistics,PhD,F20,Accepted,E-mail,20 Feb 2020,I,20 Feb 2020,"To the post below, I received a email to notify that I don’t get funding. And there are long waitlists for both tuition waiver and stipend assistantship.  That’s too f*cking humiliating, I would rather gap one year.",,,,,
226,Duke University,Statistics,PhD,S20,Wait listed,E-mail,20 Feb 2020,A,20 Feb 2020,,3.95,160.0,170.0,5.0,
227,Johns Hopkins University,Applied Math And Statistics,Masters,F20,Accepted,E-mail,20 Feb 2020,U,20 Feb 2020,"This is for the Master of Science in Engineering program, not the Master of Arts program. Good luck to the other applicants.",3.51,161.0,170.0,4.0,
228,State University New York (SUNY) Stony Brook,Applied Mathematics And Statistics,PhD,F20,Accepted,E-mail,20 Feb 2020,U,20 Feb 2020,No funding of any form. Have to apply for TA/RA after the first year.,,,,,
229,Stony Brook University,Statistics,PhD,F20,Accepted,E-mail,20 Feb 2020,U,20 Feb 2020,The email said they will not provide me with ant TA or RA position for funding.,3.9,155.0,169.0,3.5,
230,University Of Maryland (College Park),"Applied Mathematics & Statistics, And Scientific Computation (AMSC)",PhD,F20,Rejected,Website,20 Feb 2020,U,20 Feb 2020,,,,,,
231,Columbia University,Statistics,PhD,F20,Other,Other,20 Feb 2020,U,20 Feb 2020,"To the accepted poster below, did they send out official offers? Is the interview with other perspective candidates?",,,,,
232,University Of Georgia,Statistics,PhD,F20,Other,Other,20 Feb 2020,,20 Feb 2020,"To the UGA poster below, did you receive a letter or email from them that said you are not offered funding? I have an update on my portal that says that I have been offered admission but there is no link/ letter/ email anywhere.",,,,,
233,Columbia University,Statistics,PhD,F20,Interview,E-mail,19 Feb 2020,I,20 Feb 2020,Invited to interview on 2.20,,,,,
234,University Of Georgia,Statistics,PhD,F20,Accepted,E-mail,19 Feb 2020,U,20 Feb 2020,"No funding, No thanks.",,,,,
235,University Of Chicago,Statistics,PhD,F20,Accepted,E-mail,20 Feb 2020,I,20 Feb 2020,,,,,,
236,"University Of California, Davis",Statistics,PhD,F20,Accepted,E-mail,20 Feb 2020,I,19 Feb 2020,,,,,,
237,"University Of Maryland, College Park (UMD)",Mathematical Statistics,PhD,F20,Accepted,E-mail,17 Feb 2020,U,19 Feb 2020,Fully funded with fellowship.,,,,,
238,"University Of California, Davis",Statistics PhD,PhD,F20,Other,Other,20 Feb 2020,O,19 Feb 2020,"To the post below (UC Davis Stats PhD), could I know if you had interview before? Also, do you know how many they will admit this year?",,,,,
239,University Of Maryland - College Park,"Applied Mathematics & Statistics, And Scientific Computation (AMSC)",PhD,F20,Rejected,Website,20 Feb 2020,I,19 Feb 2020,expected,3.74,150.0,167.0,3.0,710.0
240,Purdue University - West Lafayette,Statistics,Masters,F20,Rejected,E-mail,17 Feb 2020,I,19 Feb 2020,,3.76,160.0,166.0,5.0,
241,University Of Chicago,Statistics,Masters,F20,Rejected,Website,18 Feb 2020,I,19 Feb 2020,,3.76,160.0,166.0,5.0,
242,University Of Minnesota,Statistics,Masters,F20,Accepted,E-mail,19 Feb 2020,I,19 Feb 2020,,3.76,160.0,166.0,5.0,
243,Duke University,Statistics,Masters,F20,Accepted,E-mail,19 Feb 2020,U,19 Feb 2020,,3.9,162.0,169.0,4.0,
244,"University Of Maryland, College Park (UMD)","Measurement, Statistics, And Evaluation (EDMS)",PhD,F20,Accepted,E-mail,19 Feb 2020,A,19 Feb 2020,"Received email (that went to spam) telling me to check status, received another email stating to expect a letter about funding sometime this week.",3.9,169.0,165.0,5.0,
245,Purdue University - West Lafayette,Statistics,PhD,F20,Accepted,E-mail,18 Feb 2020,I,19 Feb 2020,,,,,,
246,Carnegie Mellon University,Statistics,Masters,F20,Accepted,Website,20 Feb 2020,I,19 Feb 2020,,,,,,
247,Ball State University,Statistics,Masters,F20,Accepted,E-mail,31 Jan 2020,U,19 Feb 2020,TA Funding decision to be given in mid March.,,160.0,168.0,4.0,810.0
248,"University Of California, Davis",Statistics,PhD,F20,Accepted,Website,19 Feb 2020,I,19 Feb 2020,,,,,,
249,McGill University,Statistics,Masters,F20,Accepted,E-mail,19 Feb 2020,A,19 Feb 2020,,,,,,
250,Iowa State University,Statistics,PhD,F20,Wait listed,Website,8 Mar 2020,U,8 Mar 2020,Expected,,,,,
251,Texas A&M University,Statistics,PhD,F20,Other,Other,8 Mar 2020,O,8 Mar 2020,To the poster below: Is the funding for 9 months or 12 and is there any summer support,,,,,
252,Texas A&M University - College Station,Statistics,PhD,F20,Accepted,E-mail,7 Feb 2020,A,8 Mar 2020,monthly stipend of $2444 + full tuition and fee waiver.,,,,,
253,UMass-Amherst,Statistics,PhD,F20,Other,Other,8 Mar 2020,O,8 Mar 2020,Has anyone heard anything yet?,,,,,
254,Florida State University (FSU),Statistics,PhD,F20,Accepted,E-mail,8 Mar 2020,I,7 Mar 2020,"I'm admitted on March 4, and the funding decision is sent today. TA with 15000+ stipend + tuition waiver.",,,,,
255,Iowa State University,Statistics,PhD,F20,Wait listed,Website,8 Mar 2020,A,7 Mar 2020,,3.78,163.0,168.0,4.0,880.0
256,Toulouse School Of Economics,Econometrics And Statistics,Masters,F20,Accepted,E-mail,6 Mar 2020,I,7 Mar 2020,Background: top grades from North-European university. Exchange year at top-5 economics department in the US. Straight A's and 3 LORs from professors there + RA work during my exchange (and back home).,,164.0,166.0,4.5,
257,University Of British Columbia,Statistics,Masters,F20,Other,Other,7 Mar 2020,U,7 Mar 2020,Correction for post below. Found rejected email in junk box. Generic rejection. Not a student with math or statistic background. It's a good try though.,,,,,
258,University Of British Columbia,Statistics,Masters,F20,Rejected,Postal Service,6 Mar 2020,U,7 Mar 2020,Status changed on the portal. No email received.,,,,,
259,Columbia University,Statistics,PhD,F20,Rejected,E-mail,6 Mar 2020,I,7 Mar 2020,,4.0,160.0,162.0,3.5,
260,University Of Michigan,Statistics,PhD,F20,Other,Other,7 Mar 2020,O,7 Mar 2020,Has anyone on the waitlist heard back from the department yet?,,,,,
261,"University Of California, Davis",Statistics,Masters,F20,Accepted,Website,6 Mar 2020,U,7 Mar 2020,,,,,,
262,University Of British Columbia,Statistics,Masters,F20,Rejected,E-mail,7 Mar 2020,I,7 Mar 2020,"Canadian Undergrad with Honours in math and Major in Econ, two scholarships, TA experience, GPA 82/100, only submitted 2 recommendation (they require 3)",,,,,
263,University Of New Hampshire,Statistics,PhD,F20,Accepted,E-mail,28 Feb 2020,I,7 Mar 2020,"To the poster below:

Have you received any funding information from the department?",3.69,0.0,158.0,0.0,
264,UNC Charlotte,Statistics,PhD,F20,Accepted,E-mail,3 Mar 2020,I,7 Mar 2020,"To the poster below: 
Where are you from? Can you share your profile?",3.69,0.0,158.0,0.0,
265,"University Of California, Berkeley",Statistics,PhD,F20,Rejected,Website,7 Mar 2020,,6 Mar 2020,,,,,,
266,Columbia University,Statistics,PhD,F20,Rejected,E-mail,7 Mar 2020,I,6 Mar 2020,,,,,,
267,UBC,Statistics,Masters,F20,Rejected,E-mail,7 Mar 2020,U,6 Mar 2020,"Canadian Undergrad in a top 50 uni worldwide. All A’s in math courses, two research experiences.",,,,,
268,McGill University,Statistics,Masters,F20,Accepted,E-mail,27 Feb 2020,I,6 Mar 2020,McGill undergrad in CS and Stats with two research experiences. 3.97 GPA for final two years.,,,,,
269,Columbia University,Statistics,PhD,F20,Rejected,E-mail,6 Mar 2020,A,6 Mar 2020,Email to check website,,,,,
270,Iowa State University,Statistics,PhD,F20,Other,Other,6 Mar 2020,I,6 Mar 2020,Has anyone got any update from the Statistics department yet?,,,,,
271,Columbia University,Statistics,PhD,F20,Rejected,E-mail,6 Mar 2020,I,6 Mar 2020,,,,,,
272,Columbia University,Statistics,PhD,F20,Rejected,Website,6 Mar 2020,,6 Mar 2020,E-mail to check the application status. No interview. Very unhappy with the result. No acceptance until now...,,,,,
273,UNC Charlotte,Statistics,PhD,F20,Accepted,E-mail,3 Mar 2020,I,6 Mar 2020,"Emailed me about unofficial admission and funding!
I am super excited, and I will go to this school.",,,,,
274,University Of New Hampshire,Statistics,PhD,F20,Accepted,E-mail,29 Feb 2020,I,6 Mar 2020,"Emailed me the decision has been made and asked to check the website.
",,,,,
275,University Of Florida,Statistics,PhD,F20,Rejected,E-mail,6 Mar 2020,I,6 Mar 2020,Bye bye~ Florida,,,,,
276,University Of Florida,Statistics,PhD,F20,Rejected,E-mail,6 Mar 2020,I,6 Mar 2020,,,,,,
277,Oxford University,Statistics,PhD,F20,Other,Other,6 Mar 2020,I,6 Mar 2020,TTPB: I am also waiting to hear back after an interview for StatML. Keep me posted!,,,,,
278,University Of British Columbia,Statistics,Masters,F20,Rejected,E-mail,6 Mar 2020,U,6 Mar 2020,,,,,,
279,University Of British Columbia,Statistics,Masters,F20,Rejected,E-mail,6 Mar 2020,I,5 Mar 2020,,3.76,145.0,155.0,3.5,
280,Columbia University,Statistics,PhD,F20,Rejected,Website,5 Mar 2020,A,5 Mar 2020,I have full funding from an outside source. Still rejected :(,,,,,
281,Columbia University,Statistics,PhD,F20,Rejected,E-mail,5 Mar 2020,A,5 Mar 2020,,,,,,
282,Columbia University,Statistics,PhD,F20,Rejected,Website,5 Mar 2020,A,5 Mar 2020,,,,,,
283,University Of Oxford,Statistics,PhD,S20,Interview,E-mail,14 Feb 2020,U,5 Mar 2020,Has anyone heard from them after interview?,,,,,
284,NCSU (North Carolina State University),Statistics,Masters,F20,Accepted,E-mail,5 Mar 2020,A,5 Mar 2020,,,,,,
285,Northwestern University,Statistics,PhD,F20,Rejected,E-mail,5 Mar 2020,U,5 Mar 2020,,,,,,
